Final Data,category,synthetic,subset
"[Watch in IGTV] Filmed this a while ago and totally forgot I had! I love getting inspiration for outfits here on Instagram so decided to film a little chatty week in outfits! Let me know if you liked this and would want more, and which was your favourite outfit? I’ve tried to list items where I can below but a lot were old or sold out! Items listed with a * are ad-affiliate links: MONDAY - Hat - Woodwood - https://bit.ly/2TEMMum - Glasses - Ace & Tate Travis - https://bit.ly/38iL1bv - *Lipstick - Mac - Fashion Legacy - http://bit.ly/38qxjDw - Coat - Zara - [sold out] - *Khaki Jeans - Topshop - http://bit.ly/2vLMf1z - Jumper - Hundred Club [gifted] - https://bit.ly/2To1ibe - *Trainers - Adidas Falcons - http://bit.ly/31lpXzi TUESDAY - Hoody - Zara - https://go.zara/2PMbk3w - Cord Jacket - Zara - [similar] https://go.zara/2vudspS - *Trousers - Urban Outfitters -http://bit.ly/2vXcgev - *Boots - Dr Martens - http://bit.ly/32lNtNf WEDNESDAY - White Loungewear - Zara - https://go.zara/2TFzayT - Chunky Coin Necklace - & Other Stories - - *Gold Pendant - Estee Lalonde X Daisy London [gifted] - http://bit.ly/2PSMnEg - Dainty Star Necklace - Carrie Elizabeth - https://bit.ly/32PFXKE - *Tiffany Bracelet - http://bit.ly/2POqBAR THURSDAY - *Roll Neck - Topshop - http://bit.ly/2Tm8G6C - Hoody - Zara - https://go.zara/2PMbk3w - Oversized Lilac Jacket - Zara - https://go.zara/38qs1b8 - *White Mom Jeans - Mango - http://bit.ly/39rvRC8 FRIDAY - Jumper - Mango [sold out] - *Trousers - River Island - [similar] http://bit.ly/2uTf7ox - *Coat - Asos - [similar] http://bit.ly/32Ott64 - *Bag - & Other Stories - [similar] http://bit.ly/2OglkBa - Sunglasses - Cubitts Herbrand - https://bit.ly/2InqnMM - Rings - Carrie Elizabeth [gifted] - https://bit.ly/2xaxGoY SATURDAY - Glasses - Ace & Tate - Neil Space Oddity - https://bit.ly/2Ilwqli - *Roll Neck - Topshop - http://bit.ly/2Tm8G6C - Jumper - Gucci - [similar] https://on.gucci.com/2PNqy8j - *Mom Jeans - Topshop - http://bit.ly/2woUp05 SUNDAY - *Hair Band - ASOS - [similar] http://bit.ly/2VO0rC3 - Cardigan - Zara - https://go.zara/3aq9i0J - *All Necklaces - Estee Lalonde x Daisy London [gifted] - http://bit.ly/2PSMnEg",True,False,train
"You KNOW you remember which toy you collected from your @McDonalds #HappyMeal when you were a kid. We still have a few from when Andy was growing up - Changeables!!! So excited they’ll be re-releasing some of our favorite throwback toys (like @hellokitty & @tamagotchi_us - which Shaiden needs in his life, cause the light is the coolest 😜!) to celebrate their 40th anniversary of the Happy Meal! From Nov 7-11th you can get one of 17 throwback toys with your Surprise Happy Meal purchase (while supplies last at participating restaurants)...which one do you hope you’ll get??",True,False,train
"4 kids in school = 4 food drives! I love how they’re all so excited about it, too. Shaiden would give the shirt off his back, and it warms this mamas heart to see it ♥️. Added bonus: fitting all this plus Thanksgiving dinner easy peasy in the Pacificas’ huge trunk space! 🥫🍗🥬🥔🥧👌🏼 @Chrysler #ChryslerPacifica",True,False,train
"@sugarbear is out of this world gooddd 🐻 👽 had the best time at my alien invasion party powered by sugarbear 💫 I loveee #sugarbear hair vitamins because they are super yummyyy , cruelty-free , and #vegan . anddd I met the owner and she ’ s so freaking cool and from the same city in Florida as me ! ! ! Florida girls ❤ ️ ❤ ️ ❤ ️",True,False,train
"Today on DarrenDaily, I gave 6 great ideas to help you craft a meaningful holiday experience...⠀ ⠀ Share with us how you and your family make lasting and meaningful memories during the holiday season. 👇⠀ ⠀ PS - Are you part of the 350K+ achievers? If not, join us here ➡️ https://utm.io/umrz⠀ (Swipe UP ⬆️ in my IG stories)",True,False,train
Of course @fwrd x @rtabrand throw a party at a sex club. Wearing an RTA skirt and @ysl top via FWRD #lookfwrd #fwrdtravels,True,False,train
Can’t get enough of @guinnessus? Neither can we! 🍺😋 Here’s how to make some delicious Baked Chicken Wings using their signature Draught Beer! 1️⃣: Preheat oven to 425. 2️⃣: Simmer 1 Can (320 ml) of Guinness Draught in a saucepan on high heat. When you see it reduce to half (about 10 minutes) turn down the heat to medium and add... 👉🏼 1 Cup of Ketchup 👉🏼 1 Cup Spicy Mustard 👉🏼 4 Tablespoons of Brown Sugar 👉🏼 1 Tablespoon of Garlic Powder 3️⃣: Simmer for another 10 minutes stirring occasionally. 4️⃣: Let it cool down and generously glaze your wings. 5️⃣: Place your glazed wings on a heat proof wire rack on a baking sheet. (catches the drips = less mess!) 6️⃣: Bake at 425 degrees for 45 minutes. ❄️ Have a Happy Holiday everyone! ❄️ #DEVOURPOWER #GuinnessPartner,True,False,train
| So I ’ ve been challenged by @popchipsuk to create my own #popworkout and #takethepressureoff going to the gym 24/7 . So I took a break from shooting the other day and had fun dancing around the room with little Winnie ! Head over to my stories for more #enjoymore,True,False,train
Good morning y’all 🤗 Staying golden like my phone case all year long w/ my @balibody gradual tan ✨☀️,True,False,train
"This @flattummyapp is making sure I’m staying on track to my 2020 goals while in isolation. 🏋🏽‍♀️🧘🏾 It’s got all you need… access to 450+ at home workouts, 750+ healthy recipes, and a forum of women to keep you motivated at all times. Go download this app and get started for free 📲",True,False,train
"This hot LA weather has my complexion feeling extra thirsty💦So Ive been soaking it in the new @Freshbeauty Rose Oil-Infused Serum for glowing, hydrated dewbaby skin! Watch this blend of liquids transform into a magical silky serum, balancing water and oil with a few quick shakes! Created with a blend of rosewater and damask rose, including plant-derived squalane—to hydrate without a greasy finish💧available @sephora #FreshRose #freshbeauty #Jadeyapproved #skin",True,False,train
"Bare It All 🧖🏻‍♀️ Pretty Hot & Tempting Glow with PHATGLOW from @olehenriksen my new fave facial in a bottle! Filled with PHA’s... a no downtime exfoliating acid!! This gooey mask diminishes dark spots, reduces pores & evens skin tone leaving the complexion XX PLUMP! @sephora #estheticianapproved #Gummybearskin #complexionsbyjade #skincare",True,False,train
"<Plaid party with a side of pink 💕 // The @Nordstrom Anniversary sale is here and I am rounding up all of my wear now, fall forward and timeless classic picks on Atlantic-Pacific (this blazer and pants included)!> #nordstrom",True,False,train
✨Mezmereyezed ✨ Glimmering eyes and flush cheeks with all my favorites from @kajabeauty 💫These little holiday kits are the perfect gifts this year! Available now in @sephora xx Products: _ Luminary Moon Lit Pigment _ Orange Blossom Beauty Bento _ Saucy Cheek Stamp _ Toy Alien Mochi Glow _ Chiffon Cushy Vibe Lip #kajabeauty #sephora #eyeshadow,True,False,train
#FALCON shoes just dropped🖤 Shop now at adidas.com/FALCON/ #FALCON @adidasOriginals #createdwithadidas #adidas_Ambassador,True,False,train
"🙋🏻‍♀️I’m a firm believer that knowledge empowers people. For me attending the @blogher conferences have helped me as a content creator by giving me a platform 👩🏻‍💻 where I can meet, learn and connect with incredible like minded individuals. Now, who wants to enrich their brand with insightful information from some of the best in the influencer and entrepreneurial Industries? Well, I have 💥good news for you guys because I’m able to provide you with an amazing 5️⃣0️⃣ % off promotional code “GLAMDAPPER” for the upcoming #Blogher19 conference here in Brooklyn, NY. Don’t let this opportunity go by and get your tickets today! I’ve included a link in my bio for more info. . The code “GLAMDAPPER” expires on the 6th of September and please note that 50% off tickets are for new purchases only and cannot be combined with any other offer. They are not transferrable and there are no refunds. Code must be redeemed by 11:59PM ET on Friday, September 6, 2019.",True,False,train
Sissy loves story time with her favorite books! 🎼💞👧🏽 @kidiokemedia,True,False,train
"Talking bout how stepping away from Hollywood for a while brought me peace, a job and happiness 💕💕 @bluecentric @melyssaford",True,False,train
"<rain, rain go away! Excited to be in Louisville for Derby weekend 🏇 // wearing the @vineyardvines Derby collection! See Instagram stories for more!> #derby #EDSFTG #kyderby #derbydays",True,False,train
"This brain coral knows what's best for you, and that's catching up on #AnimalNation with @AnthonyAnderson on #AnimalPlanetGO. Link in bio.",True,False,train
White jumpsuit 🌟 via @editedofficial / / Find this look now on my blog | link in bio 👆🏻 | photo - @19jeremy98 #editedgirls,True,False,train
"WeWoreWhat Swim Spring 20 Collection • HOME • designs and prints inspired by elements from my home and favorite interior design. What you can expect: this silhouette print inspired by the many female body sculptures that can be found in my apartment, marbles, cowhide, florals and more... @shopweworewhat 03.16",True,False,train
Can ’ t get over how good #SmileNV is ! Can literally take this anywhere with me and it ’ s always keeping my teeth white and healthy . Definitely recommend you check it out ! #YourSmileNV #HeresSomethingtoSmileAbout,True,False,train
The New @VictoriasSecret ' s Bombshell fragrance commercial featuring super babe @stellamaxwell 📽 @michaelbay CD @ed_razek @insta_bobb Pro @tinat2 📷 @jeromeduran 👗 @elizabethsulcer 💇 @harryjoshhair 💄 @hungvanngo #HungVanngo #StellaMaxwell #victoriassecret #NewBombshellFragrance 😊,True,False,train
"Skincare is the new makeup💦 Here are products I love for a dewy healthy glass complexion with 0 foundation... _ Citrine Crystal: happiness, creativity & abundance _ @thegoldensecrets Essential oil _ @EvanHealy Cleansing Milk _ @Foreo #luna3 brush Leaves my skin feeling vibrant and smooth _ @mdnaskin Rose Mist for hydrating and toning _ @eminenceorganics Stonecrop antioxidant mask for firming _ @lpar_skincare Vitamin C Ferulic Serum for anti-aging _ @epicuren Brazilian Propolis Lotion for nourishing _ @yonkausa Phyto-Contour for tightening eye area & fine lines _ Massage everything in with Luna3 for product absorption _ @tatcha Kyoto Red Tinted lip oil for a flush stain to cheeks #ComplexionsbyJade #skincare #Skincareroutine #skincarecommunity",True,False,train
Getting ready for the big #GOLDOBSESSION @lorealmakeup party ! ✨ 💃🏼 I can't wait to show you my make up ( by the best @alleaugenauf ) and my look for tonight ! #lorealxpfw,True,False,train
"Calling all mawmas and ta-tas, we’ve got a job to do! @sneakyvaunt didn’t just drop this cute new pink pushup for breast cancer awareness month, oh no, they went BIG with their #1millionbrasforacure goal, and it’s almost the end of the month, so the countdown is officially on - It's time for the big push girls, and they‘re making it easy to get in on this… Up to 25% off all bras right now 🙌 Why am I getting involved? That’s simple, I don’t want my daughter or any other to grow up in a world where breast cancer is a thing, and by them raising awareness and donating to a national breast cancer organization to help find a cure, we’re one step closer to that being the reality. Cleavage + a cause, at a discount, damn right I’m into it. Check out sneakyvaunt.com for your own pushup, and let’s get to 1M!",True,False,train
#PLTbyKourtney launching tomorrow @prettylittlething,True,False,train
<Never not plotting my next getaway // I joined #AmexTravel to celebrate the new #AmexPlatinum Card benefit...you can now earn 5X Membership Rewards points on prepaid Fine Hotels & Resorts when booking on AmexTravel.com 🙌🏻> terms Apply #AmexAmbassador,True,False,train
<Daydreaming ☁️ of sunnier days ☀️ahead in @freepeople ❤️> #dressedinfp,True,False,train
This is me right after someone says I be doing way tew much... Ma'am. Sir. You haven't seen shit. Hold my purse. Stand back while I thoroughly enjoy my life while you comment on my joy. LIVE LOVE LAUGH folks! Thank you @dance_n_out for this timely reminder. Keep shining #GabBeingGab,True,False,train
